idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
1333,AL TAMPAO T 032 ARTICULADO,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO,"Tampa Tampão de Chão Circular T032 Alumínio Articulado 32cm, projetada para tampar caixas de passagem de tubulação, esgoto, águas pluviais, água potável, redes de telecomunicações e eletricidade. Sua articulação dificulta o furto da tampa.","Modelo: Tampão T 032 Circular Articulado; Acabamento: Pintura cor alumínio (esmalte sintético); Carga Máxima Nominal por Eixo: 250Kg; Indicação: Caixas de Passagem; Material: Alumínio Fundido; Diâmetro Aro: 36cm; Peso: 1,748Kg; Tampa: 32cm; Altura: 2cm.",https://paneladeferrofundido.com.br/produtos/tampa-tampao-de-chao-circular-t032-aluminio-articulado-32cm-1pa47,https://paneladeferrofundido.com.br/produtos/tampa-tampao-de-chao-circular-t032-aluminio-articulado-32cm-1pa47,https://www.requintepiscinas.com.br/tampa-de-aluminio-para-casa-de-maquinas-120x120-cm | https://www.fundicaovesuvio.com.br/loja/busca.php?loja=148301&palavra_busca=tampoes+tampoes+ff+tampao+t+33+articulado&pg=2 | https://www.fundicaofundart.com.br/produtos/tampao-1m-x-1m-articulado-leve
1241,AL TAMPAO T250 ESGOTO,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO,"Tampa de alumínio fundido de 250mm de diâmetro, projetada para tampar caixas de passagem de tubulação, esgoto, águas pluviais, água potável, redes de telecomunicações e eletricidade. Possui acabamento em esmalte sintético e garantia de 1 ano.","Diâmetro da tampa: 250 mm, Diâmetro externo (com suporte): 260 mm, Altura do suporte: 2 cm, Material: Alumínio fundido, Acabamento: Pintura cor alumínio (esmalte sintético), Carga máxima nominal por eixo: 500 KG, Garantia: 1 ano",https://www.mercadolivre.com.br/tampa-aluminio-250mm-c-suporte-caixa-de-gordura/up/MLBU662506728,https://www.youtube.com/watch?v=rjI7VE-W1Aw,https://shopee.com.br/Tampa-Alum%C3%ADnio-Caixa-de-Gordura-Esgoto-250-mm-i.405515055.3482418606 | https://caetanodistribuidora.com.br/produtos/tampa-casa-de-maquina-para-jardim-aluminio
123133770,GRELHA ALUMINIO ESP 20 X 100 COSTA NAVARRO,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO,"A Grelha Alumínio ESP 20x100 Costa Navarro é construída em liga de alumínio, com acabamento martelado e durabilidade. Ideal para captação de águas pluviais em áreas de passagem de pedestres.","Material: Alumínio; Tipo de embalagem: Filme; Norma Técnica: ABNT NBR 9050 Item 6.1.6; Espessura: 1,15 cm; Linha do Produto: Pedestre; Comprimento: 100 cm; Largura: 1,15 cm; Peso: 1876 g; Composição: Liga de Alumínio; Altura: 20,6 cm; Cor: Cinza; Garantia: 12 meses; Acabamento: Natural; Conteúdo da Embalagem: Grelha e Porta-Grelha em Liga de Alumínio",https://www.telhanorte.com.br/grelha-com-porta-grelha-pedestre-martelado-20x100-aluminio-costa-navarro-2553457/p,https://www.construmarques.com.br/produto/grelha-de-aluminio-costa-navarro-popular-20x100-2363-78480,https://www.construmarques.com.br/produto/grelha-de-aluminio-costa-navarro-pesado-com-tela-20x100-1347-74380 | https://casafacilleme.com.br/p-grelha-aluminio-20x100cm-martelada-pedestre-costa-navarro | https://www.casamimosaconceito.com.br/grelha-com-porta-grelha-super-reforcada-martelada-20x100cm-costa-navarro-2264/p
3013,BUCHA REDUCAO GALVANIZADA 1 X 3/4 *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"A Bucha de Redução Galvanizada 1"" x 3/4"" é indicada para reduzir dimensões em conexões roscadas, oferecendo vedação segura, resistência e durabilidade em tubulações. Produzida em ferro galvanizado, protege contra ferrugem e oxidação, sendo ideal para sistemas hidráulicos, de gás (GN/GLP) e aplicações industriais.","Tipo: Bucha de Redução; Medidas: 1"" x 3/4""; Material: Ferro galvanizado; Acabamento: Galvanizado anticorrosivo; Rosca: BSP (padrão internacional); Referência: 120103333; Pressão Máxima de Serviço: 25 Bar; Temperatura Máxima de Trabalho: 300°C; Normas de Fabricação: ABNT NBR 6943, ISO 49, EN 10242; Rosca de Vedação: NBR NM ISO 7-1",https://loja.combustaodireta.com.br/produtos/bucha-de-reducao-1-x-3-4-galvanizada,https://www.hidrauconex.com/bucha-de-reducao-galvanizada-de-1-x-34,https://www.hidrauconex.com/bucha-de-reducao-galvanizada-de-1-x-34 | https://www.pontodoencanador.com/produto/i-galv-bucha-red-galv-34-x-12.html
1360,"CURVA GALVANIZADA 1"" MACHO *",ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Curva Galvanizada Macho de 1"" utilizada para mudanças de direção de 90° em tubulações. Fabricada em ferro maleável com acabamento galvanizado a fogo, oferece alta resistência à corrosão e durabilidade.","Diametro: 1""; Material: Ferro maleável galvanizado; Rosca: BSP; Pressão de trabalho: até 150 LBS; Normas: ABNT NBR 6943, ISO 49, EN 10242, NBR NM ISO 7-1; Garantia: 1 ano contra defeitos de fabricação.",https://www.hidrauconex.com/curva-galvanizada-macho-de-1-14-polegada-x-90o,https://www.segurimax.com.br/media/catalog/product/attachments/FT_Curva_Galvanizada_Macho_90_.pdf,https://www.agrobombas.com.br/irrigacao/conexoes/conexoes-galvanizadas/curva-90-galvanizado-macho-e-femea-1 | https://www.hidrauconexloja.com.br/curva-galvanizada-macho-femea-de-12-x-90 | https://www.lojaqualitytubos.com.br/curva-galvanizada-macho-femea-90-de-1-2-p998848
3116,CURVA GALVANIZADA 1.1/4'' MACH E FEM *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Curva galvanizada de 1.1/4 polegada, disponível em diferentes tipos de conexão (macho/fêmea, macho/macho, fêmea/fêmea) e ângulos (90°, 45°). Fabricada em ferro maleável e galvanizada a fogo, oferece alta resistência à corrosão e pressão de trabalho de até 150 LBS.","Material: Aço galvanizado. Tipo de Conexão: Macho/Fêmea, Macho/Macho, Fêmea/Fêmea. Ângulo: 90°, 45°. Medida/Bitola: 1.1/4 polegada (DN 32). Pressão de trabalho: Até 150 LBS. Rosca: BSP. Normas: ABNT NBR 6943, ISO 49, EN 10242, ISO 7/1.",https://www.decar.com.br/curva-galv-macho-femea-1-1-4-pol,https://pt.scribd.com/document/730600794/H-MECH-Catalogo-1,https://www.hidrauconex.com/curva-galvanizada-macho-de-1-14-polegada-x-90o | https://www.hidrauconexloja.com.br/curva-galvanizada-rosca-macho-de-114-x-90 | https://ferpam.com.br/produtos/curva-macho-femea-galvanizada-90-1-1-4-mech
1359,"CURVA GALVANIZADA 3/4"" MACHO *",ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Curva Galvanizada M/F 90° de 3/4"" (DN 20) fabricada em ferro maleável com galvanização a fogo, projetada para suportar pressão de trabalho de até 150 LBS e utilizada em sistemas hidráulicos, de gás, sprinklers e ar comprimido.","Tipo: Curva 90° Macho/Fêmea; Bitola: 3/4"" (19,05mm); Material: Ferro Maleável Galvanizado; Tipo de Rosca: BSP; Classe de Pressão: 150 lbs; Ângulo: 90°.",https://www.lojaqualitytubos.com.br/curva-galvanizada-macho-femea-90-de-3-4-p998835,https://www.segurimax.com.br/media/catalog/product/attachments/FT_Curva_Galvanizada_Macho_90_.pdf,https://www.hidrauconex.com/curva-galvanizada-macho-de-34-polegada-x-90o | https://loja.mtibrasil.com.br/conexoes-e-acessorios/conexoes-galvanizadas/curva-machofemea-de-34-galvanizada | https://www.agrobombas.com.br/irrigacao/conexoes/conexoes-galvanizadas/curva-90-galvanizado-macho-e-femea-34
3418,JOELHO GALVANIZADO 45 GRAUS 1'' H MECH *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Cotovelo Galvanizado 45º é utilizado para realizar mudanças de direção em tubulações com segurança, eficiência e excelente vedação, permitindo um desvio suave no fluxo. Fabricado em aço galvanizado, oferece alta resistência à corrosão e longa durabilidade, mesmo em ambientes agressivos.","Tipo de conexão: Rosqueável; Formato: Cotovelo 45°; Material: Aço galvanizado; Rosca: BSP (British Standard Pipe); Norma: ABNT NBR 6943; Classe de pressão: Classe 10; Pressão de trabalho: 150 libras (aproximadamente 10,3 bar); Aplicação: Mudança de direção em tubulações metálicas; Uso recomendado: Água, gás, óleo, vapor e outros fluidos não corrosivos; Instalação: Fácil encaixe em tubulações metálicas, sem necessidade de solda; Resistência à corrosão: Alta – devido ao processo de galvanização; Ambientes de uso: Residencial, comercial, industrial e agrícola.",https://mundohidraulico.com.br/produto/cotovelo-joelho-galvanizado-45o,https://www.hmech.com.br/conexoes-galvanizadas,https://mundohidraulico.com.br/produto/cotovelo-joelho-galvanizado-45o | https://www.hmech.com.br/conexoes-galvanizadas | https://www.castortem.com.br/joelho-galvanizado-45-bsp-tupy-1
3508,JOELHO GALVANIZADO 45 GRAUS 1.1/2 *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Cotovelo (Joelho) Galvanizado 45 graus, produzido em ferro maleável e galvanizado, com rosca fêmea BSP. Utilizado para efetuar desvios de 45 graus em tubulações hidráulicas e industriais.","Curva: 45°, Rosca: Fêmea (BSP), Tamanhos Disponíveis: 1/2″, 3/4″, 1″, 1.1/4″, 1.1/2″, 2″, 2.1/2″, 3″ e 4″, Resistência: 150 lbf/pol², Garantia: 50 anos (contra defeito de fabricação), Norma: ABNT NBR 6943, Classe de Pressão: 10, Pressão de Trabalho: 150 libras (aprox. 10,3 bar)",https://nulis.com.br/cotovelo-joelho-galvanizado-45o,https://www.segurimax.com.br/media/catalog/product/attachments/FT_-_Cotovelo_Joelho_Galvanizado_45_.pdf,https://www.hidrauconex.com/cotovelo-joelho-galvanizado-macho-femea-de-1-12-x-90o | https://www.raextintores.com.br/cotovelo-joelho-galvanizado-45-212 | https://www.segurimax.com.br/cotovelo-joelho-galvanizado-45
3420,JOELHO GALVANIZADO 45 GRAUS 3/4'' H MECH *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Cotovelo joelho galvanizado de 3/4'' x 45º, produzido em ferro maleável com acabamento galvanizado a fogo, adequado para instalações hidráulicas e sistemas de prevenção de incêndio.",Material: Ferro maleável galvanizado; Ângulo: 45 graus; Bitola: 3/4'' (DN 20); Revestimento: Galvanização em banho de zinco a quente; Roscas: BSP; Certificado: INMETRO (Norma ABNT NBR 6943); Garantia: 1 ano contra defeito de fabricação.,https://www.hidrauconex.com/cotovelo-joelho-galvanizado-de-34-x-45o,https://www.hmech.com.br/conexoes-galvanizadas,https://www.zeusdobrasil.com.br/produto/conexao-cotovelo-joelho-45-galvanizado-18610 | https://www.hidrauconex.com/cotovelo-joelho-galvanizado-de-34-x-45o | https://pnptuboseconexoes.com.br/produto/cotovelo-galvanizado-45
626,JOELHO GALVANIZADO 90 GRAUS 1.1/4 REMADI *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O cotovelo 90° em latão galvanizado macho / fêmea da Remadi é uma conexão essencial para sistemas hidráulicos, permitindo a mudança de direção dos fluxos com segurança e eficiência. Produzido em latão com acabamento galvanizado, oferece alta resistência à corrosão e durabilidade.","Composição: Latão com revestimento galvanizado. Resistência à corrosão em ambientes úmidos e agressivos. Suporte a altas pressões. Estanqueidade confiável em sistemas pressurizados. Suporta variações de temperatura e pressão sem deformações. Conformidade com as normas ABNT NBR 6943. Medida: 90° x 1.1/4"". Peso: 1.45 kg. Altura: 12 cm. Largura: 6 cm. Profundidade: 20 cm.",https://www.aecweb.com.br/produto/conexao-cotovelo-latao-90-x-114-remadi/91006,https://www.panorama.com.br/joelho-galvanizado-90%2525C2%2525B0-1-1-4----remadi/p,https://www.guemat.com.br/cotovelo-galvanizado-1.1/4-90-femea/femea-cg90f-remadi | https://www.aecweb.com.br/produto/conexao-cotovelo-galvanizado-machofemea-90-x-114-remadi/90999 | https://www.piatatem.com.br/conexao-cotovelo-galvanizado-90--x--1-1-4----remadi-98846071
629,JOELHO GALVANIZADO 90 GRAUS 2.1/2 *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"O Cotovelo Joelho 90 Graus Galvanizado 2.1/2 polegadas é uma peça conectora de ferro maleável com galvanização a fogo, utilizada para unir junções e fazer desvios de 90 graus em tubulações. É resistente à corrosão e adequado para diversos fluidos, como água, vapor, óleos e gases.","Diâmetro: 2.1/2 polegadas, Ângulo: 90°, Material: Ferro Maleável Galvanizado a Fogo, Rosca: Fêmea-Fêmea BSP, Certificação: UL-FM, Normas: ABNT NBR 6943, ABNT NBR 6590, ABNT NBR 6323, Resistência: 150 lbf/pol², Garantia: 50 anos contra defeito de fabricação.",https://www.carrefour.com.br/cotovelo-joelho-90-graus-galvanizado-2-1-2-polegadas-bsp-mp956994022/p,https://www.segurimax.com.br/media/catalog/product/attachments/FT_-_Cotovelo_90_Galvanizado_D_ctil_VBR201_1.pdf,https://www.carrefour.com.br/cotovelo-joelho-90-graus-galvanizado-2-1-2-polegadas-bsp-mp956994022/p | https://www.jpextintores.com.br/cotovelo-joelho-galvanizado-90o-2-1-2 | https://www.hidraulicatropeiro.com.br/cotovelo-90-galvanizado-ff-2-1-2
10937,LUVA DE REDUCAO GALVANIZADA 1'' X 1/2,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Luva de Redução Galvanizada 1"" x 1/2"" utilizada em sistemas de combate a incêndio, hidráulica industrial e predial, redes de ar comprimido e instalações de gás. Fabricada em ferro maleável galvanizado, com rosca BSP.","Tipo de Peça: Luva de Redução. Material: Ferro Maleável Galvanizado. Medida da Extremidade A: 1"". Medida da Extremidade B: 1/2"". Tipo de Rosca: BSP. Acabamento: Galvanizado.",https://www.multiseg.com.br/1506/conexo-luva-de-reduo-galvanizada-1-x-1-2,https://www.riberfluid.com.br/conexoes/luva-de-reducao-galvanizado-1-x-12,https://www.coppergas.com.br/produtos/471 | https://www.megathor.com.br/luva-reducao-galvanizada-1-x-12 | https://www.sertao.com.br/luva-de-reducao-em-ferro-galvanizado-1-x-1-2-tupy-325721/p
10933,LUVA DE REDUCAO GALVANIZADA 2 X 1.1/2,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Luva de Redução Galvanizada 2 x 1.1/2 polegadas, fabricada em ferro maleável galvanizado, utilizada em sistemas de combate a incêndio, hidráulica industrial e predial, redes de ar comprimido e instalações de gás.","Tipo de Peça: Luva de Redução; Material: Ferro Maleável Galvanizado (Zincado a Fogo); Medida da Extremidade A: 2.1/2"" (Duas Polegadas e Meia); Medida da Extremidade B: 1.1/2"" (Uma Polegada e Meia); Tipo de Rosca: BSP; Acabamento: Galvanizado; Normas: ABNT NBR 6590, NBR 6323, NBR 6943, ISO 49, EN 10242; Garantia: 3 meses contra defeitos de fabricação.",https://www.multiseg.com.br/1513/conexo-luva-de-reduo-galvanizada-21-2-x-1-1-2,https://www.multiseg.com.br/1513/conexo-luva-de-reduo-galvanizada-21-2-x-1-1-2,https://www.pontodoencanador.com/produto/i-galv-luva-galv-red-2-x-114 | https://www.sertao.com.br/luva-de-reducao-em-ferro-galvanizado-2x1-1-2-tupy-326209/p | https://novaautomacao.com/produto/luva-de-reducao-galvanizada-2-x-1-1-2
712,LUVA DE REDUCAO GALVANIZADA 3/4 X 1/2 *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Luva de Redução Galvanizada 3/4 x 1/2 polegada, fabricada em aço galvanizado para maior resistência à corrosão. Utilizada em instalações hidráulicas, redes de ar comprimido e sistemas industriais.","Tipo de Peça: Luva de Redução; Material: Ferro Maleável Galvanizado; Medida da Extremidade A: 3/4""; Medida da Extremidade B: 1/2""; Tipo de Rosca: BSP; Acabamento: Galvanizado",https://www.multiseg.com.br/1517/conexo-luva-de-reduo-galvanizada-3-4-x-1-2,https://www.conexopecas.com.br/produtos/ver/448/luva-de-reducao-3-4-x-1-2-bsp-galvanizada,https://www.multiseg.com.br/1517/conexo-luva-de-reduo-galvanizada-3-4-x-1-2 | https://www.piatatem.com.br/conexao-luva-de-ferro-galvanizado-reducao-1-1-2--x-3-4--bsp---remadi-91109865 | https://novaautomacao.com/produto/luva-reducao-galvanizada-3-4-x-1-2
704,LUVA GALVANIZADA 1'' REMADI *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"A Luva Galvanizada FF (E) 1"" da Remadi é um componente utilizado em sistemas de ligação para conectar e unir tubos de forma segura, com galvanização eletrolítica e fácil instalação.","Tipo: Luva Galvanizada; Modelo: LUVA GALVANIZADO FF (E) 1"" REMADI; Marca: Remadi; Galvanizado: Sim; Polegadas: 1""; Material: Galvanização Eletrolítica",https://construja.com.br/produto/12171/remadi-luva-ferro-galv-e-1,https://www.segurimax.com.br/media/catalog/product/attachments/FT_-_Luva_Galvanizada.pdf,https://www.magaluempresas.com.br/luva-galvanizado-ff-e-1-remadi/p/kc6b9j035c/pi/lvpo | https://www.casacardao.com.br/luva-galvanizada-ka-remadi-1-6914-1 | https://www.aecweb.com.br/produto/conexao-luva-de-ferro-galvanizado-34-bsp-remadi/91034
706,LUVA GALVANIZADA 1.1/4'' *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"Luva Galvanizada 1.1/4"" produzida em ferro maleável com tratamento de galvanização a fogo, resistente à corrosão e com roscas fêmea no padrão BSP. Utilizada para a condução de fluidos sob pressão.","Bitola: 1 1/4 polegada, Conexão: Fêmea, Diâmetro Nominal: 32 (DN32), Rosca: Padrão BSP, Material: Ferro maleável, Resistência: até 150 PSI, Tratamento de Superfície: Galvanização a fogo, Certificado de normas nacionais: INMETRO, Norma Técnica: ABNT NBR-6943",https://loja.bombasecia.com.br/conexoes/luvas-galvanizadas/luva-galvanizada-1-14-polegada-rosca-bps-femea,https://www.segurimax.com.br/media/catalog/product/attachments/FT_-_Luva_Galvanizada.pdf,https://www.santeconline.com.br/luva-galvanizada-1-1-2-x-1-1-4-tupy | https://www.santil.com.br/luva-galvanizada-a-fogo-114-polegadas-gfc/p | https://www.pontodoencanador.com/produto/i-galv-luva-galv-red-2-x-114
707,LUVA GALVANIZADA 1/2'' *,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS,"A Luva Galvanizada 1/2"" é uma conexão de ferro galvanizado com rosca macho/fêmea, indicada para união de tubulações roscadas em sistemas de água, gás e fluidos industriais. Oferece alta resistência à corrosão e fácil instalação.","Marca: TUPY, Tipo: luva galvanizada MF, Conexão: macho/fêmea, Diâmetro nominal: 1/2"", Material: ferro maleável, Acabamento: galvanizado, Classe de pressão: 150 LB BSP, Peso aproximado: 0,065 kg, Rosca: BSP conforme ABNT NBR NM ISO 7-1 e ABNT NBR 8133, Normas de fabricação: ABNT NBR 6943, ISO 49 e EN 10242, Temperatura máxima de serviço: até 120 °C, Pressão de serviço: até 25 kgf/cm², Código do fabricante: 123300433",https://conexaocasaeconstrucao.com.br/produto/12467/luva-galvanizada-macho-e-femea-1-2-bsp-tupy,https://www.segurimax.com.br/media/catalog/product/attachments/FT_-_Luva_Galvanizada.pdf,https://www.santeconline.com.br/luva-galvanizada-1-1-2-quot-tupy | https://www.lojamerc.com.br/luva-bsp-1-2-galvanizado---tupy---123100433/p | https://www.maximaprotection.com.br/luva-galv-212
